Vivado Simulator 2019.1
Time resolution is 1 ps
time	clock	resetn	q	ir	pc	a	b	alu	fromem	tomem
256	 1 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000001111001 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
258	 0 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000001111001 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
260	 1 1 010 00000000000000000000000010001000 00000000000000000000000000000100 00000000000000000000000010001100 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
262	 0 1 010 00000000000000000000000010001000 00000000000000000000000000000100 00000000000000000000000010001100 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
264	 1 1 100 00000000000000000000000010001000 00000000000000000000000010001000 00000000000000000000000100010000 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
266	 0 1 100 00000000000000000000000010001000 00000000000000000000000010001000 00000000000000000000000100010000 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
268	 1 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
270	 0 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
272	 1 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010001100 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
274	 0 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010001100 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
276	 1 1 010 00000000000000000000000011001010 00000000000000000000000001111001 00000000000000000000000101000011 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
278	 0 1 010 00000000000000000000000011001010 00000000000000000000000001111001 00000000000000000000000101000011 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
280	 1 1 100 00000000000000000000000011001010 00000000000000000000000001111001 00000000000000000000000101000011 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
282	 0 1 100 00000000000000000000000011001010 00000000000000000000000001111001 00000000000000000000000101000011 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
284	 1 1 000 00000000000000000000000001110000 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
286	 0 1 000 00000000000000000000000001110000 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
288	 1 1 001 00000000000000000000000001110100 11111111111111111111111111111100 00000000000000000000000001110000 00000000000000000000000001110100 00000000000000000000000001111001 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
290	 0 1 001 00000000000000000000000001110100 11111111111111111111111111111100 00000000000000000000000001110000 00000000000000000000000001110100 00000000000000000000000001111001 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
292	 1 1 010 00000000000000000000000000000010 11111111111111111111111111111111 00000000000000000000000000000001 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
294	 0 1 010 00000000000000000000000000000010 11111111111111111111111111111111 00000000000000000000000000000001 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
296	 1 1 100 00000000000000000000000000000010 00000000000000000000000000000010 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
298	 0 1 100 00000000000000000000000000000010 00000000000000000000000000000010 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
300	 1 1 000 00000000000000000000000001110100 00000000000000000000000000000100 00000000000000000000000001111000 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
302	 0 1 000 00000000000000000000000001110100 00000000000000000000000000000100 00000000000000000000000001111000 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
304	 1 1 001 00000000000000000000000001111000 11111111111111111111111111101100 00000000000000000000000001100100 00000000000000000000000001111000 00000000000000000000000000000001 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
306	 0 1 001 00000000000000000000000001111000 11111111111111111111111111101100 00000000000000000000000001100100 00000000000000000000000001111000 00000000000000000000000000000001 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
308	 1 1 010 00000000000000000000000000000001 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
310	 0 1 010 00000000000000000000000000000001 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
312	 1 1 000 00000000000000000000000001100100 00000000000000000000000000000100 00000000000000000000000001101000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00010100101000001111111111111011 0
314	 0 1 000 00000000000000000000000001100100 00000000000000000000000000000100 00000000000000000000000001101000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00010100101000001111111111111011 1
316	 1 1 001 00000000000000000000000001101000 00000000000000000000000000000000 00000000000000000000000001101000 00000000000000000000000001101000 00000000000000000000000000000000 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
318	 0 1 001 00000000000000000000000001101000 00000000000000000000000000000000 00000000000000000000000001101000 00000000000000000000000001101000 00000000000000000000000000000000 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
320	 1 1 010 00000000000000000000000010001100 00000000000000000000000000000000 00000000000000000000000010001100 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
322	 0 1 010 00000000000000000000000010001100 00000000000000000000000000000000 00000000000000000000000010001100 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
324	 1 1 011 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100000101 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100010101 00000000000000000000000001101000 10001100100010010000000000000000 0
326	 0 1 011 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100000101 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100010101 00000000000000000000000001101000 10001100100010010000000000000000 1
328	 1 1 100 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100000101 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
330	 0 1 100 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100000101 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
332	 1 1 000 00000000000000000000000001101000 00000000000000000000000000000100 00000000000000000000000001101100 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
334	 0 1 000 00000000000000000000000001101000 00000000000000000000000000000100 00000000000000000000000001101100 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
336	 1 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000100010101 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
338	 0 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000100010101 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
340	 1 1 010 00000000000000000000000010001100 00000000000000000000000000000100 00000000000000000000000010010000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
342	 0 1 010 00000000000000000000000010001100 00000000000000000000000000000100 00000000000000000000000010010000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
344	 1 1 100 00000000000000000000000010001100 00000000000000000000000010001100 00000000000000000000000100011000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
346	 0 1 100 00000000000000000000000010001100 00000000000000000000000010001100 00000000000000000000000100011000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
348	 1 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
350	 0 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
352	 1 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010010000 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
354	 0 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010010000 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
356	 1 1 010 00000000000000000000000101000011 00000000000000000000000100010101 00000000000000000000001001011000 00000000000000000000000001110000 00000000000000000000000100010101 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
358	 0 1 010 00000000000000000000000101000011 00000000000000000000000100010101 00000000000000000000001001011000 00000000000000000000000001110000 00000000000000000000000100010101 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
360	 1 1 100 00000000000000000000000101000011 00000000000000000000000100010101 00000000000000000000001001011000 00000000000000000000000001110000 00000000000000000000000100010101 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
362	 0 1 100 00000000000000000000000101000011 00000000000000000000000100010101 00000000000000000000001001011000 00000000000000000000000001110000 00000000000000000000000100010101 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
364	 1 1 000 00000000000000000000000001110000 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000001110000 00000000000000000000000100010101 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
366	 0 1 000 00000000000000000000000001110000 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000001110000 00000000000000000000000100010101 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
368	 1 1 001 00000000000000000000000001110100 11111111111111111111111111111100 00000000000000000000000001110000 00000000000000000000000001110100 00000000000000000000000100010101 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
370	 0 1 001 00000000000000000000000001110100 11111111111111111111111111111100 00000000000000000000000001110000 00000000000000000000000001110100 00000000000000000000000100010101 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
372	 1 1 010 00000000000000000000000000000001 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000000000001110100 00000000000000000000000000000001 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
374	 0 1 010 00000000000000000000000000000001 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000000000001110100 00000000000000000000000000000001 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
376	 1 1 100 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000001110100 00000000000000000000000000000001 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
378	 0 1 100 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000001110100 00000000000000000000000000000001 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
380	 1 1 000 00000000000000000000000001110100 00000000000000000000000000000100 00000000000000000000000001111000 00000000000000000000000001110100 00000000000000000000000000000001 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
382	 0 1 000 00000000000000000000000001110100 00000000000000000000000000000100 00000000000000000000000001111000 00000000000000000000000001110100 00000000000000000000000000000001 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
384	 1 1 001 00000000000000000000000001111000 11111111111111111111111111101100 00000000000000000000000001100100 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
386	 0 1 001 00000000000000000000000001111000 11111111111111111111111111101100 00000000000000000000000001100100 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
388	 1 1 010 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
390	 0 1 010 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
392	 1 1 000 00000000000000000000000001111000 00000000000000000000000000000100 00000000000000000000000001111100 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
394	 0 1 000 00000000000000000000000001111000 00000000000000000000000000000100 00000000000000000000000001111100 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
396	 1 1 001 00000000000000000000000001111100 00000000000000000100000000000000 00000000000000000100000001111100 00000000000000000000000001111100 00000000000000000000000000000000 00000011111000000000000000001000 00000000000000000000000001111100 00000000000010000001000000000000 0
398	 0 1 001 00000000000000000000000001111100 00000000000000000100000000000000 00000000000000000100000001111100 00000000000000000000000001111100 00000000000000000000000000000000 00000011111000000000000000001000 00000000000000000000000001111100 00000000000010000001000000000000 1
400	 1 1 010 00000000000000000000000000000000 00000000000000000000001001011000 00000000000000000000001001011000 00000000000000000000000001111100 00000000000000000000001001011000 00000011111000000000000000001000 00000000000000000000000001111100 00000000000010000001000000000000 0
402	 0 1 010 00000000000000000000000000000000 00000000000000000000001001011000 00000000000000000000001001011000 00000000000000000000000001111100 00000000000000000000001001011000 00000011111000000000000000001000 00000000000000000000000001111100 00000000000010000001000000000000 1
404	 1 1 100 00000000000000000000000000000000 00000000000000000000001001011000 00000000000000000000001001011000 00000000000000000000000001111100 00000000000000000000001001011000 00000011111000000000000000001000 00000000000000000000000001111100 00000000000010000001000000000000 0
406	 0 1 100 00000000000000000000000000000000 00000000000000000000001001011000 00000000000000000000001001011000 00000000000000000000000001111100 00000000000000000000001001011000 00000011111000000000000000001000 00000000000000000000000001111100 00000000000010000001000000000000 1
408	 1 1 000 00000000000000000000000001111100 00000000000000000000000000000100 00000000000000000000000010000000 00000000000000000000000001111100 00000000000000000000001001011000 00000011111000000000000000001000 00000000000000000000000001111100 00000000000010000001000000000000 0
410	 0 1 000 00000000000000000000000001111100 00000000000000000000000000000100 00000000000000000000000010000000 00000000000000000000000001111100 00000000000000000000001001011000 00000011111000000000000000001000 00000000000000000000000001111100 00000000000010000001000000000000 1
412	 1 1 001 00000000000000000000000000000000 00000000000000000000001001011000 00000000000000000000001001011000 00000000000000000000000010000000 00000000000000000000001001011000 00000000000000000000000010100011 00000000000000000000000010000000 00000011111000000000000000001000 0
414	 0 1 001 00000000000000000000000000000000 00000000000000000000001001011000 00000000000000000000001001011000 00000000000000000000000010000000 00000000000000000000001001011000 00000000000000000000000010100011 00000000000000000000000010000000 00000011111000000000000000001000 1
416	 1 1 000 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000000000 00000000000000000000000000000000 00111100000000010000000000000000 00000000000000000000000000000000 00000011111000000000000000001000 0
418	 0 1 000 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000000000 00000000000000000000000000000000 00111100000000010000000000000000 00000000000000000000000000000000 00000011111000000000000000001000 1
420	 1 1 001 00000000000000000000000000000100 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000000000 00110100001001000000000010000000 00000000000000000000000000000100 00111100000000010000000000000000 0
422	 0 1 001 00000000000000000000000000000100 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000000000 00110100001001000000000010000000 00000000000000000000000000000100 00111100000000010000000000000000 1
424	 1 1 010 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000000 00110100001001000000000010000000 00000000000000000000000000000100 00111100000000010000000000000000 0
426	 0 1 010 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000000 00110100001001000000000010000000 00000000000000000000000000000100 00111100000000010000000000000000 1
428	 1 1 100 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000000 00110100001001000000000010000000 00000000000000000000000000000100 00111100000000010000000000000000 0
430	 0 1 100 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000000 00110100001001000000000010000000 00000000000000000000000000000100 00111100000000010000000000000000 1
432	 1 1 000 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000001000 00000000000000000000000000000100 00000000000000000000000000000000 00110100001001000000000010000000 00000000000000000000000000000100 00111100000000010000000000000000 0
434	 0 1 000 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000001000 00000000000000000000000000000100 00000000000000000000000000000000 00110100001001000000000010000000 00000000000000000000000000000100 00111100000000010000000000000000 1
436	 1 1 001 00000000000000000000000000001000 00000000000000000000001000000000 00000000000000000000001000001000 00000000000000000000000000001000 00000000000000000000000000000000 00100000000001010000000000000100 00000000000000000000000000001000 00110100001001000000000010000000 0
438	 0 1 001 00000000000000000000000000001000 00000000000000000000001000000000 00000000000000000000001000001000 00000000000000000000000000001000 00000000000000000000000000000000 00100000000001010000000000000100 00000000000000000000000000001000 00110100001001000000000010000000 1
440	 1 1 010 00000000000000000000000000000000 00000000000000000000000010000000 00000000000000000000000010000000 00000000000000000000000000001000 00000000000000000000000010010000 00100000000001010000000000000100 00000000000000000000000000001000 00110100001001000000000010000000 0
442	 0 1 010 00000000000000000000000000000000 00000000000000000000000010000000 00000000000000000000000010000000 00000000000000000000000000001000 00000000000000000000000010010000 00100000000001010000000000000100 00000000000000000000000000001000 00110100001001000000000010000000 1
444	 1 1 100 00000000000000000000000000000000 00000000000000000000000010010000 00000000000000000000000010010000 00000000000000000000000000001000 00000000000000000000000010010000 00100000000001010000000000000100 00000000000000000000000000001000 00110100001001000000000010000000 0
446	 0 1 100 00000000000000000000000000000000 00000000000000000000000010010000 00000000000000000000000010010000 00000000000000000000000000001000 00000000000000000000000010010000 00100000000001010000000000000100 00000000000000000000000000001000 00110100001001000000000010000000 1
448	 1 1 000 00000000000000000000000000001000 00000000000000000000000000000100 00000000000000000000000000001100 00000000000000000000000000001000 00000000000000000000000010010000 00100000000001010000000000000100 00000000000000000000000000001000 00110100001001000000000010000000 0
450	 0 1 000 00000000000000000000000000001000 00000000000000000000000000000100 00000000000000000000000000001100 00000000000000000000000000001000 00000000000000000000000010010000 00100000000001010000000000000100 00000000000000000000000000001000 00110100001001000000000010000000 1
452	 1 1 001 00000000000000000000000000001100 00000000000000000000000000010000 00000000000000000000000000011100 00000000000000000000000000001100 00000000000000000000000010000000 00001100000000000000000000011000 00000000000000000000000000001100 00100000000001010000000000000100 0
454	 0 1 001 00000000000000000000000000001100 00000000000000000000000000010000 00000000000000000000000000011100 00000000000000000000000000001100 00000000000000000000000010000000 00001100000000000000000000011000 00000000000000000000000000001100 00100000000001010000000000000100 1
456	 1 1 010 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000001100 00000000000000000000000000000000 00001100000000000000000000011000 00000000000000000000000000001100 00100000000001010000000000000100 0
458	 0 1 010 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000001100 00000000000000000000000000000000 00001100000000000000000000011000 00000000000000000000000000001100 00100000000001010000000000000100 1
460	 1 1 100 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000001100 00000000000000000000000000000000 00001100000000000000000000011000 00000000000000000000000000001100 00100000000001010000000000000100 0
462	 0 1 100 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000001100 00000000000000000000000000000000 00001100000000000000000000011000 00000000000000000000000000001100 00100000000001010000000000000100 1
464	 1 1 000 00000000000000000000000000001100 00000000000000000000000000000100 00000000000000000000000000010000 00000000000000000000000000001100 00000000000000000000000000000000 00001100000000000000000000011000 00000000000000000000000000001100 00100000000001010000000000000100 0
466	 0 1 000 00000000000000000000000000001100 00000000000000000000000000000100 00000000000000000000000000010000 00000000000000000000000000001100 00000000000000000000000000000000 00001100000000000000000000011000 00000000000000000000000000001100 00100000000001010000000000000100 1
468	 1 1 001 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000010000 00000000000000000000000000000100 10101100100000100000000000000000 00000000000000000000000000010000 00001100000000000000000000011000 0
470	 0 1 001 00000000000000000000000000000000 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000010000 00000000000000000000000000000100 10101100100000100000000000000000 00000000000000000000000000010000 00001100000000000000000000011000 1
472	 1 1 000 00000000000000000000000001100000 00000000000000000000000000000100 00000000000000000000000001100100 00000000000000000000000001100000 00000000000000000000000000000000 00000000000000000100000000100000 00000000000000000000000001100000 00001100000000000000000000011000 0
474	 0 1 000 00000000000000000000000001100000 00000000000000000000000000000100 00000000000000000000000001100100 00000000000000000000000001100000 00000000000000000000000000000000 00000000000000000100000000100000 00000000000000000000000001100000 00001100000000000000000000011000 1
476	 1 1 001 00000000000000000000000001100100 00000000000000010000000010000000 00000000000000010000000011100100 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00000000000000000100000000100000 0
478	 0 1 001 00000000000000000000000001100100 00000000000000010000000010000000 00000000000000010000000011100100 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00000000000000000100000000100000 1
480	 1 1 010 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00000000000000000100000000100000 0
482	 0 1 010 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00000000000000000100000000100000 1
484	 1 1 100 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00000000000000000100000000100000 0
486	 0 1 100 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00000000000000000100000000100000 1
488	 1 1 000 00000000000000000000000001100100 00000000000000000000000000000100 00000000000000000000000001101000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00000000000000000100000000100000 0
490	 0 1 000 00000000000000000000000001100100 00000000000000000000000000000100 00000000000000000000000001101000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00000000000000000100000000100000 1
492	 1 1 001 00000000000000000000000001101000 00000000000000000000000000000000 00000000000000000000000001101000 00000000000000000000000001101000 00000000000000000000000000000000 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
494	 0 1 001 00000000000000000000000001101000 00000000000000000000000000000000 00000000000000000000000001101000 00000000000000000000000001101000 00000000000000000000000000000000 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
496	 1 1 010 00000000000000000000000010000000 00000000000000000000000000000000 00000000000000000000000010000000 00000000000000000000000001101000 00000000000000000000000100010101 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
498	 0 1 010 00000000000000000000000010000000 00000000000000000000000000000000 00000000000000000000000010000000 00000000000000000000000001101000 00000000000000000000000100010101 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
500	 1 1 011 00000000000000000000000010000000 00000000000000000000000100010101 00000000000000000000000110010101 00000000000000000000000010000000 00000000000000000000000100010101 00000000000000000000000010100011 00000000000000000000000001101000 10001100100010010000000000000000 0
502	 0 1 011 00000000000000000000000010000000 00000000000000000000000100010101 00000000000000000000000110010101 00000000000000000000000010000000 00000000000000000000000100010101 00000000000000000000000010100011 00000000000000000000000001101000 10001100100010010000000000000000 1
504	 1 1 100 00000000000000000000000010000000 00000000000000000000000100010101 00000000000000000000000110010101 00000000000000000000000001101000 00000000000000000000000100010101 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
506	 0 1 100 00000000000000000000000010000000 00000000000000000000000100010101 00000000000000000000000110010101 00000000000000000000000001101000 00000000000000000000000100010101 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
508	 1 1 000 00000000000000000000000001101000 00000000000000000000000000000100 00000000000000000000000001101100 00000000000000000000000001101000 00000000000000000000000100010101 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
510	 0 1 000 00000000000000000000000001101000 00000000000000000000000000000100 00000000000000000000000001101100 00000000000000000000000001101000 00000000000000000000000100010101 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
512	 1 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000010100011 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
514	 0 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000010100011 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
